ResultID,score,x,y,Match_addr,City,Subregion,Postal,PostalExt,IN_Address,IN_City,IN_Postal
3207,100,-118.23069120100,33.99105273300,"2380 E 57th St, Los Angeles, California, 90058",Los Angeles,Los Angeles County,90058,3412,2380 E 57th St,Vernon,90058
3208,100,-118.22821127600,34.00533582960,"2503 E Vernon Ave, Los Angeles, California, 90058",Los Angeles,Los Angeles County,90058,1826,2503 E Vernon Ave,Vernon,90058
3209,100,-118.21988588100,34.01447081190,"2522 S Soto St, Los Angeles, California, 90058",Los Angeles,Los Angeles County,90058,,2522 S Soto St,Vernon,90058
3210,100,-118.22640096700,34.01286747960,"2537 E 27th St, Los Angeles, California, 90058",Los Angeles,Los Angeles County,90058,1227,2537 E 27th St,Vernon,90058
3211,100,-118.22471163000,34.00885543440,"2610 E 37th St, Los Angeles, California, 90058",Los Angeles,Los Angeles County,90058,1723,2610 E 37th St,Vernon,90058
3212,100,-118.22445830100,34.00348330610,"2640 E 45th St, Los Angeles, California, 90058",Los Angeles,Los Angeles County,90058,2202,2640 E 45th St,Vernon,90058
3213,100,-118.22303303400,34.00005079530,"2665 Leonis Blvd, Los Angeles, California, 90058",Los Angeles,Los Angeles County,90058,2203,2665 Leonis Blvd,Vernon,90058
3214,100,-118.22290194100,33.99633396600,"2700 Fruitland Ave, Los Angeles, California, 90058",Los Angeles,Los Angeles County,90058,3608,2700 Fruitland Ave,Vernon,90058
3215,100,-118.22167474700,33.99635207090,"2726 Fruitland Ave, Los Angeles, California, 90058",Los Angeles,Los Angeles County,90058,3608,2726 Fruitland Ave,Vernon,90058
3216,100,-118.22076003000,33.99641753360,"2761 Fruitland Ave, Los Angeles, California, 90058",Los Angeles,Los Angeles County,90058,3607,2761 Fruitland Ave,Vernon,90058
3217,100,-118.21173682800,34.01152548140,"2800 Sierra Pine Ave, Los Angeles, California, 90058",Los Angeles,Los Angeles County,90058,4119,2800 Sierra Pine Ave,Vernon,90058
3218,100,-118.21845911400,34.00195151750,"2801 E 46th St, Los Angeles, California, 90058",Los Angeles,Los Angeles County,90058,2403,2801 E 46th St,Vernon,90058
3219,100,-118.22191924700,34.00543688050,"2801 E Vernon Ave, Los Angeles, California, 90058",Los Angeles,Los Angeles County,90058,1803,2801 E Vernon Ave,Vernon,90058
3220,100,-118.23034440100,34.01155722050,"2801 S Santa Fe Ave, Los Angeles, California, 90058",Los Angeles,Los Angeles County,90058,1408,2801 S Santa Fe Ave,Vernon,90058
3221,100,-118.21804684800,34.00375732010,"2825 E 44th St, Los Angeles, California, 90058",Los Angeles,Los Angeles County,90058,2401,2825 E 44th St,Vernon,90058
3222,100,-118.23033752800,34.01070599630,"2825 S Santa Fe Ave, Los Angeles, California, 90058",Los Angeles,Los Angeles County,90058,1408,2825 S Santa Fe Ave,Vernon,90058
3223,99,-118.21815763300,34.00187164980,"2834 E 46th St, Los Angeles, California, 90058",Los Angeles,Los Angeles County,90058,2404,2834 46th St,Vernon,90058
3224,100,-118.23939606400,34.01107952880,"2838 S Alameda St, Los Angeles, California, 90058",Los Angeles,Los Angeles County,90058,1329,2838 S Alameda St,Vernon,90058
3225,100,-118.21765874000,33.99358933400,"2890 E 54th St, Los Angeles, California, 90058",Los Angeles,Los Angeles County,90058,3632,2890 E 54th St,Vernon,90058
3226,100,-118.21835107100,33.99645914980,"2901 Fruitland Ave, Los Angeles, California, 90058",Los Angeles,Los Angeles County,90058,3628,2901 Fruitland Ave,Vernon,90058
3227,99,-118.21620119700,34.00199384610,"2957 E 46th St, Los Angeles, California, 90058",Los Angeles,Los Angeles County,90058,2423,2957 46th St,Vernon,90058
3228,100,-118.18034727000,33.99614461880,"3030 S Atlantic Blvd, Los Angeles, California, 90058",Los Angeles,Los Angeles County,90058,5407,3030 S Atlantic Blvd,Vernon,90058
3229,100,-118.21869196300,34.00738198500,"3049 E Vernon Ave, Los Angeles, California, 90058",Los Angeles,Los Angeles County,90058,1800,3049 E Vernon Ave,Vernon,90058
3230,100,-118.21167840500,34.00377885620,"3100 E 44th St, Los Angeles, California, 90058",Los Angeles,Los Angeles County,90058,,3100 E 44th St,Vernon,90058
3231,100,-118.21647536900,34.00553025490,"3163 E Vernon Ave, Los Angeles, California, 90058",Los Angeles,Los Angeles County,90058,1807,3163 E Vernon Ave,Vernon,90058
3232,100,-118.21022498300,33.98916249350,"3200 E Slauson Ave, Los Angeles, California, 90058",Los Angeles,Los Angeles County,90058,3919,3200 E Slauson Ave,Vernon,90058
3233,100,-118.21052879100,33.98924732370,"3215 E Slauson Ave, Los Angeles, California, 90058",Los Angeles,Los Angeles County,90058,3918,3215 E Slauson Ave,Vernon,90058
3234,100,-118.21464188600,34.01304946440,"3250 E 26th St, Los Angeles, California, 90058",Los Angeles,Los Angeles County,90058,8008,3250 E 26th St,Vernon,90058
3235,100,-118.21441526400,34.01302841210,"3260 E 26th St, Los Angeles, California, 90058",Los Angeles,Los Angeles County,90058,8008,3260 E 26th St,Vernon,90058
3236,100,-118.21353515200,34.01280742500,"3280 E 26th St, Los Angeles, California, 90058",Los Angeles,Los Angeles County,90058,8008,3280 E 26th St,Vernon,90058
3237,100,-118.20852203200,34.00881868510,"3305 Bandini Blvd, Los Angeles, California, 90058",Los Angeles,Los Angeles County,90058,4130,3305 Bandini Blvd,Vernon,90058
3238,100,-118.20566631800,33.99848337940,"3359 E 50th St, Los Angeles, California, 90058",Los Angeles,Los Angeles County,90058,3003,3359 E 50th St,Vernon,90058
3239,100,-118.21138822400,34.00557652300,"3368 E Vernon Ave, Los Angeles, California, 90058",Los Angeles,Los Angeles County,90058,,3368 E Vernon Ave,Vernon,90058
3240,100,-118.21057383800,34.00564089600,"3425 E Vernon Ave, Los Angeles, California, 90058",Los Angeles,Los Angeles County,90058,1811,3425 E Vernon Ave,Vernon,90058
3241,100,-118.20384995900,34.00828559600,"3663 Bandini Blvd, Los Angeles, California, 90058",Los Angeles,Los Angeles County,90058,4114,3663 Bandini Blvd,Vernon,90058
3242,100,-118.22288475800,34.00890682080,"3751 Seville Ave, Los Angeles, California, 90058",Los Angeles,Los Angeles County,90058,,3751 Seville Ave,Vernon,90058
3243,100,-118.19525918800,34.00796654550,"3840 E 26th St, Los Angeles, California, 90058",Los Angeles,Los Angeles County,90058,4107,3840 E 26th St,Vernon,90058
3244,100,-118.23029628900,34.00680032280,"3851 S Santa Fe Ave, Los Angeles, California, 90058",Los Angeles,Los Angeles County,90058,1712,3851 S Santa Fe Ave,Vernon,90058
3245,100,-118.19306789800,34.01151962770,"3888 E Washington Blvd, Los Angeles, California, 90058",Los Angeles,Los Angeles County,90058,,3888 E Washington Blvd,Vernon,90023
3246,100,-118.19169402000,34.00384591150,"4100 Bandini Blvd, Los Angeles, California, 90058",Los Angeles,Los Angeles County,90058,4209,4100 Bandini Blvd,Vernon,90058
3247,100,-118.20360378300,34.00239596800,"4215 Exchange Ave, Los Angeles, California, 90058",Los Angeles,Los Angeles County,90058,2604,4215 Exchange Ave,Vernon,90058
3248,100,-118.20372532000,34.00560284220,"4270 S Maywood Ave, Los Angeles, California, 90058",Los Angeles,Los Angeles County,90058,2513,4270 S Maywood Ave,Vernon,90058
3249,100,-118.22964065600,34.00394125560,"4400 Pacific Blvd, Los Angeles, California, 90058",Los Angeles,Los Angeles County,90058,2206,4400 Pacific Blvd,Vernon,90058
3250,100,-118.18202247800,34.00063786380,"4415 Bandini Blvd, Los Angeles, California, 90058",Los Angeles,Los Angeles County,90058,4309,4415 Bandini Blvd,Vernon,90058
3251,100,-118.19033340100,33.99495241850,"4455 Fruitland Ave, Los Angeles, California, 90058",Los Angeles,Los Angeles County,90058,,4455 Fruitland Ave,Vernon,90058
3252,100,-118.17863191400,33.99948627410,"4505 Bandini Blvd, Los Angeles, California, 90058",Los Angeles,Los Angeles County,90058,5408,4505 Bandini Blvd,Vernon,90058
3253,99,-118.20190695000,34.00178568160,"4507 S Maywood Ave, Los Angeles, California, 90058",Los Angeles,Los Angeles County,90058,2610,4507 Maywood Ave,Vernon,90058
3254,100,-118.23879478400,34.00276967510,"4510 S Alameda St, Los Angeles, California, 90058",Los Angeles,Los Angeles County,90058,2011,4510 S Alameda St,Vernon,90058
3255,99,-118.20482519400,34.00157278120,"4633 S Downey Rd, Los Angeles, California, 90058",Los Angeles,Los Angeles County,90058,2511,4633 Downey Rd,Vernon,90058
3256,100,-118.21087701200,34.00142400250,"4700 S Boyle Ave, Los Angeles, California, 90058",Los Angeles,Los Angeles County,90058,3000,4700 S Boyle Ave,Vernon,90058
3257,100,-118.23027742900,34.00112401410,"4701 S Santa Fe Ave, Los Angeles, California, 90058",Los Angeles,Los Angeles County,90058,2125,4701 S Santa Fe Ave,Vernon,90058
3258,100,-118.24128597000,34.00021902010,"4715 S Alameda St, Los Angeles, California, 90058",Los Angeles,Los Angeles County,90058,2014,4715 S Alameda St,Vernon,90058
3259,100,-118.23848490500,33.99899672900,"4890 S Alameda St, Los Angeles, California, 90058",Los Angeles,Los Angeles County,90058,2806,4890 S Alameda St,Vernon,90058
3260,99,-118.21298603700,33.99924961470,"4900 S Boyle Ave, Los Angeles, California, 90058",Los Angeles,Los Angeles County,90058,3017,4900 Boyle Ave,Vernon,90058
3261,100,-118.18746258400,33.99585644900,"4900 E 50th St, Los Angeles, California, 90058",Los Angeles,Los Angeles County,90058,2734,4900 E 50th St,Vernon,90058
3262,100,-118.23025253500,33.99867599550,"4900 S Santa Fe Ave, Los Angeles, California, 90058",Los Angeles,Los Angeles County,90058,2106,4900 S Santa Fe Ave,Vernon,90058
3263,99,-118.20246845400,33.99781504830,"4955 S Maywood Ave, Los Angeles, California, 90058",Los Angeles,Los Angeles County,90058,3120,4955 Maywood Ave,Vernon,90058
3264,99,-118.18680493500,33.99586996570,"5000 District Blvd, Los Angeles, California, 90058",Los Angeles,Los Angeles County,90058,2720,5000 E District Blvd,Vernon,90058
3265,100,-118.22521836400,33.99802723620,"5000 Pacific Blvd, Los Angeles, California, 90058",Los Angeles,Los Angeles County,90058,2216,5000 Pacific Blvd,Vernon,90058
3266,100,-118.21957390700,33.99786781240,"5001 S Soto St, Los Angeles, California, 90058",Los Angeles,Los Angeles County,90058,,5001 S Soto St,Vernon,90058
3267,100,-118.21298304900,33.99786429200,"5008 S Boyle Ave, Los Angeles, California, 90058",Los Angeles,Los Angeles County,90058,3904,5008 S Boyle Ave,Vernon,90058
3268,100,-118.18200739000,33.99353696680,"5119 District Blvd, Los Angeles, California, 90058",Los Angeles,Los Angeles County,90058,5512,5119 District Blvd,Vernon,90058
3269,100,-118.21956785000,33.99635179640,"5175 S Soto St, Los Angeles, California, 90058",Los Angeles,Los Angeles County,90058,3620,5175 S Soto St,Vernon,90058
3270,100,-118.21517298800,33.99468101280,"5215 S Boyle Ave, Los Angeles, California, 90058",Los Angeles,Los Angeles County,90058,3907,5215 S Boyle Ave,Vernon,90058
3271,100,-118.21517298800,33.99468101280,"5215 S Boyle Ave, Los Angeles, California, 90058",Los Angeles,Los Angeles County,90058,3907,5215 S Boyle Ave,Vernon,90058
3272,100,-118.20862437500,33.99501939020,"5233 Alcoa Ave, Los Angeles, California, 90058",Los Angeles,Los Angeles County,90058,3709,5233 Alcoa Ave,Vernon,90058
3273,100,-118.21287048900,33.99505751830,"5300 S Boyle Ave, Los Angeles, California, 90058",Los Angeles,Los Angeles County,90058,3921,5300 S Boyle Ave,Vernon,90058
3274,100,-118.21283782900,33.99400330780,"5370 S Boyle Ave, Los Angeles, California, 90058",Los Angeles,Los Angeles County,90058,3921,5370 S Boyle Ave,Vernon,90058
3275,100,-118.20858866800,33.99384374450,"5383 Alcoa Ave, Los Angeles, California, 90058",Los Angeles,Los Angeles County,90058,3734,5383 Alcoa Ave,Vernon,90058
3276,100,-118.21951645300,33.99356066570,"5401 S Soto St, Los Angeles, California, 90058",Los Angeles,Los Angeles County,90058,3618,5401 S Soto St,Vernon,90058
3277,100,-118.21284424400,33.99192328290,"5500 S Boyle Ave, Los Angeles, California, 90058",Los Angeles,Los Angeles County,90058,3933,5500 S Boyle Ave,Vernon,90058
3278,100,-118.22190700900,33.99253298250,"5525 S Soto St, Los Angeles, California, 90058",Los Angeles,Los Angeles County,90058,3622,5525 S Soto St,Vernon,90058
3279,100,-118.20539583400,33.98747865300,"5990 Malburg Way, Los Angeles, California, 90058",Los Angeles,Los Angeles County,90058,,5990 Malburg Way,Vernon,90058
3280,100,-118.20837610300,33.98577578550,"6023 Alcoa Ave, Los Angeles, California, 90058",Los Angeles,Los Angeles County,90058,,6023 Alcoa Ave,Vernon,90058
3281,100,-118.20834525800,33.98651540470,"6062 Alcoa Ave, Los Angeles, California, 90058",Los Angeles,Los Angeles County,90058,3902,6062 Alcoa Ave,Vernon,90058
3282,99,-118.21263387800,33.98623977770,"6152 S Boyle Ave, Los Angeles, California, 90058",Los Angeles,Los Angeles County,90058,,6152 Boyle Ave,Vernon,90058
3283,99,-118.21261176700,33.98578140030,"6174 S Boyle Ave, Los Angeles, California, 90058",Los Angeles,Los Angeles County,90058,,6174 Boyle Ave,Vernon,90058
3284,100,-117.87098396500,33.99922601600,"19700 Business Pkwy, Walnut, California, 91789",Walnut,Los Angeles County,91789,2812,19700 Business Pky,Walnut,91789
3285,99,-117.86659126100,34.00016390900,"19850 Business Pkwy, Walnut, California, 91789",Walnut,Los Angeles County,91789,2838,19850 E Business Pky,Walnut,91789
3286,100,-117.83826620300,34.01847752570,"200 Old Ranch Rd, Walnut, California, 91789",Walnut,Los Angeles County,91789,,200 Old Ranch Rd,Walnut,91789
3287,100,-117.86073926700,34.00350858180,"20275 Business Pkwy, Walnut, California, 91789",Walnut,Los Angeles County,91789,2950,20275 Business Pky,Walnut,91789
3288,99,-117.85921568900,34.00445649120,"20300 Business Pkwy, Walnut, California, 91789",Walnut,Los Angeles County,91789,2940,20300 E Business Pky,Walnut,91789
3289,100,-117.86319709300,33.99781647320,"20301 E Walnut Dr N, Walnut, California, 91789",Walnut,Los Angeles County,91789,,20301 E Walnut Dr N,Walnut,91789
3290,100,-117.85897925700,34.00470754160,"20405 Business Pkwy, Walnut, California, 91789",Walnut,Los Angeles County,91789,2939,20405 Business Pky,Walnut,91789
3291,99,-117.85857643200,34.00494870130,"20435 Business Pkwy, Walnut, California, 91789",Walnut,Los Angeles County,91789,2939,20435 E Business Pky,Walnut,91789
3292,100,-117.85658796200,34.00562170150,"20595 Business Pkwy, Walnut, California, 91789",Walnut,Los Angeles County,91789,2908,20595 Business Pky,Walnut,91789
3293,100,-117.85657698200,34.00950901860,"20701 Currier Rd, Walnut, California, 91789",Walnut,Los Angeles County,91789,2904,20701 Currier Rd,Walnut,91789
3294,100,-117.82889489800,34.03040281010,"21908 Valley Blvd, Walnut, California, 91789",Walnut,Los Angeles County,91789,0938,21908 Valley Blvd,Walnut,91789
3295,100,-117.84668692300,34.01486660540,"368 Cheryl Ln, Walnut, California, 91789",Walnut,Los Angeles County,91789,3073,368 Cheryl Ln,Walnut,91789
3296,100,-117.81999316000,34.04068630380,"3880 Valley Blvd, Walnut, California, 91789",Walnut,Los Angeles County,91789,1515,3880 Valley Blvd,Walnut,91789
3297,100,-117.82148245600,34.03972049900,"3900 Valley Blvd, Walnut, California, 91789",Walnut,Los Angeles County,91789,1523,3900 Valley Blvd,Walnut,91789
3298,99,-117.82486799100,34.03544283660,"4200 Valley Blvd, Walnut, California, 91789",Walnut,Los Angeles County,91789,1408,4200 W Valley Blvd,Walnut,91789
3299,99,-117.84562753400,34.01059258920,"535 Brea Canyon Rd, Walnut, California, 91789",Walnut,Los Angeles County,91789,3001,535 S Brea Canyon Rd,Walnut,91789
3300,100,-117.92622158500,34.07493113800,"222 N Vincent Ave, West Covina, California, 91790",West Covina,Los Angeles County,91790,,222 N Vincent Ave,West Covina,91790
3301,100,-118.00009578400,33.74271651900,"15172 Goldenwest Cir, Westminster, California, 92683",Westminster,Orange County,92683,5222,15172 Goldenwest Cir,Westminster,92683
3302,100,-118.00091796500,33.75185254200,"7400 Hazard Ave, Westminster, California, 92683",Westminster,Orange County,92683,5031,7400 Hazard Ave,Westminster,92683
3303,100,-118.04825719400,33.97912906200,"12031 Philadelphia St, Whittier, California, 90601",Whittier,Los Angeles County,90601,3926,12031 Philadelphia St,Whittier,90601
3304,100,-118.05384599500,33.96435298210,"12100 Rivera Rd, Whittier, California, 90606",Whittier,Los Angeles County,90606,2602,12100 Rivera Rd,Whittier,90606
3305,100,-118.04810799600,33.97521500660,"12252 Whittier Blvd, Whittier, California, 90602",Whittier,Los Angeles County,90602,,12252 Whittier Blvd,Whittier,90602
3306,100,-118.04619968800,33.97370789850,"12352 Whittier Blvd, Whittier, California, 90602",Whittier,Los Angeles County,90602,1015,12352 Whittier Blvd,Whittier,90602
3307,100,-118.04850496300,33.95722786150,"12910 Mulberry Dr, Whittier, California, 90602",Whittier,Los Angeles County,90602,3455,12910 Mulberry Dr,Whittier,90602
3308,100,-118.04022573800,34.02774024480,"2645 Pacific Park Dr, Whittier, California, 90601",Whittier,Los Angeles County,90601,1612,2645 Pacific Park Dr,Whittier,90601
3309,100,-118.05143636600,33.96420784940,"8189 Byron Rd, Whittier, California, 90606",Whittier,Los Angeles County,90606,2615,8189 Byron Rd,Whittier,90606
3310,100,-118.05493178700,33.96270116040,"8550 Chetle Ave, Whittier, California, 90606",Whittier,Los Angeles County,90606,2688,8550 Chetle Ave,Whittier,90606
3311,100,-118.22899510200,33.79061042610,"2401 E Pacific Coast Hwy, Wilmington, California, 90744",Wilmington,Los Angeles County,90744,2920,2401 E Pacific Coast Hwy,Wilmington,90744
