ResultID,score,x,y,Match_addr,City,Subregion,Postal,PostalExt,IN_Address,IN_City,IN_Postal,walk,bike,transit
2735,100,-117.25975748000,34.09522500080,"300 S Tippecanoe Ave, San Bernardino, California, 92408",San Bernardino,San Bernardino County,92408,2605,300 S Tippecanoe Ave,San Bernardino,92408,19,35,27
2838,100,-118.49745570600,34.41430351900,"20705 Centre Pointe Pkwy, Santa Clarita, California, 91350",Santa Clarita,Los Angeles County,91350,2967,20705 Centre Pointe Pky,Santa Clarita,91350,39,30,0
2875,99,-118.05532867000,33.96117858770,"12310 Slauson Ave, Santa Fe Springs, California, 90670",Santa Fe Springs,Los Angeles County,90670,2629,12310 E Slauson Ave,Santa Fe Springs,90670,32,41,0
2830,100,-117.91864070000,33.71392887260,"3731 W Warner Ave, Santa Ana, California, 92704",Santa Ana,Orange County,92704,5218,3731 Warner Ave,Santa Ana,92704,41,72,43
2878,100,-118.06390117800,33.91960971240,"12320 Bloomfield Ave, Santa Fe Springs, California, 90670",Santa Fe Springs,Los Angeles County,90670,4705,12320 Bloomfield Ave,Santa Fe Springs,90670,38,39,0
2831,100,-117.92431759600,33.70566641150,"4041 W Garry Ave, Santa Ana, California, 92704",Santa Ana,Orange County,92704,6315,4041 W Garry Ave,Santa Ana,92704,33,65,40
2841,100,-118.57345308100,34.43544196640,"27772 Avenue Scott, Valencia, California, 91355",Valencia,Los Angeles County,91355,3417,27772 Avenue Scott,Santa Clarita,91355,38,68,0
2757,100,-117.27423696700,34.09577598520,"570 E Mill St, San Bernardino, California, 92408",San Bernardino,San Bernardino County,92408,1608,570 E Mill St,San Bernardino,92408,43,52,27
2864,99,-118.06973758100,33.95417580100,"11925 Pike St, Santa Fe Springs, California, 90670",Santa Fe Springs,Los Angeles County,90670,2955,11925 E Pike St,Santa Fe Springs,90670,28,35,0
2628,100,-117.28259908800,33.89734209700,"15001 Meridian Pkwy, March Air Reserve Base, California, 92518",March Air Reserve Base,Riverside,92518,3000,15001 Meridian Pky,Riverside,92518,5,41,18
2860,100,-118.07361429500,33.95896035900,"11600 Los Nietos Rd, Santa Fe Springs, California, 90670",Santa Fe Springs,Los Angeles County,90670,,11600 Los Nietos Rd,Santa Fe Springs,90670,53,44,0
2545,100,-117.20343645500,34.08691191300,"27573 River Bluff Ave, Redlands, California, 92374",Redlands,San Bernardino County,92374,1503,27573 River Bluff Ave,Redlands,92374,2,27,0
2819,100,-117.91200826800,33.70631789500,"3030 S Susan St, Santa Ana, California, 92704",Santa Ana,Orange County,92704,6435,3030 S Susan St,Santa Ana,92704,30,56,43
2868,100,-118.05987141000,33.96175496930,"12012 Burke St, Santa Fe Springs, California, 90670",Santa Fe Springs,Los Angeles County,90670,2676,12012 Burke St,Santa Fe Springs,90670,44,42,0
2649,100,-117.27525796600,33.89057098600,"22280 Opportunity Way, March Air Reserve Base, California, 92518",March Air Reserve Base,Riverside,92518,3105,22280 Opportunity Way,Riverside,92518,5,43,0
2786,100,-118.42802798300,34.27762062020,"13571 Vaughn St, San Fernando, California, 91340",San Fernando,Los Angeles County,91340,3001,13571 Vaughn St,San Fernando,91340,50,60,50
2751,100,-117.34815043300,34.17886813830,"5405 Industrial Pkwy, San Bernardino, California, 92407",San Bernardino,San Bernardino County,92407,1803,5405 Industrial Pky,San Bernardino,92407,13,28,22
2870,100,-118.06702905200,33.95200476230,"12065 Pike St, Santa Fe Springs, California, 90670",Santa Fe Springs,Los Angeles County,90670,,12065 Pike St,Santa Fe Springs,90670,21,32,0
2574,100,-117.40329204000,34.13763022240,"1508 W Casmalia St, Rialto, California, 92377",Rialto,San Bernardino County,92377,4300,1508 W Casmalia St,Rialto,92377,13,29,26
2822,100,-117.91195479100,33.69578289040,"3101 W Sunflower Ave, Santa Ana, California, 92799",Santa Ana,Orange County,92799,0101,3101 W Sunflower Ave,Santa Ana,92799,57,53,44
2783,98,-118.41890168300,34.28956290440,"1145 Arroyo St, San Fernando, California, 91340",San Fernando,Los Angeles County,91340,1800,1145 Arroyo Ave,San Fernando,91340,63,47,43
2871,99,-118.05643256700,33.96170555800,"12202 Slauson Ave, Santa Fe Springs, California, 90670",Santa Fe Springs,Los Angeles County,90670,2628,12202 E Slauson Ave,Santa Fe Springs,90670,42,41,0
2887,100,-118.06280918300,33.93365799170,"12681 Corral Pl, Santa Fe Springs, California, 90670",Santa Fe Springs,Los Angeles County,90670,4748,12681 Corral Pl,Santa Fe Springs,90670,30,35,0
2853,100,-118.06394250000,33.92991098760,"11130 Bloomfield Ave, Santa Fe Springs, California, 90670",Santa Fe Springs,Los Angeles County,90670,4603,11130 Bloomfield Ave,Santa Fe Springs,90670,20,35,0
2800,100,-117.84310818500,33.72129899620,"1800 E Saint Andrew Pl, Santa Ana, California, 92705",Santa Ana,Orange County,92705,5043,1800 E Saint Andrew Pl,Santa Ana,92705,32,48,39
2840,100,-118.53803141000,34.40612978040,"25655 Springbrook Ave, Santa Clarita, California, 91350",Santa Clarita,Los Angeles County,91350,2531,25655 Springbrook Ave,Santa Clarita,91350,24,48,0
2848,100,-118.05527745700,33.93653801360,"10715 Shoemaker Ave, Santa Fe Springs, California, 90670",Santa Fe Springs,Los Angeles County,90670,4039,10715 Shoemaker Ave,Santa Fe Springs,90670,34,38,0
2863,99,-118.08126871600,33.93537308200,"11811 Florence Ave, Santa Fe Springs, California, 90670",Santa Fe Springs,Los Angeles County,90670,4401,11811 E Florence Ave,Santa Fe Springs,90670,46,45,0
2730,100,-117.28050356700,34.05712992430,"258 E Commercial Dr, San Bernardino, California, 92408",San Bernardino,San Bernardino County,92408,4149,258 E Commercial Dr,San Bernardino,92408,39,44,31
2881,100,-118.06795648800,33.93523748920,"12418 Florence Ave, Santa Fe Springs, California, 90670",Santa Fe Springs,Los Angeles County,90670,,12418 Florence Ave,Santa Fe Springs,90670,38,36,0
2880,100,-118.06958201300,33.93893251380,"12380 Clark St, Santa Fe Springs, California, 90670",Santa Fe Springs,Los Angeles County,90670,3804,12380 Clark St,Santa Fe Springs,90670,47,40,0
2855,100,-118.05813753000,33.93008499590,"11211 Greenstone Ave, Santa Fe Springs, California, 90670",Santa Fe Springs,Los Angeles County,90670,,11211 Greenstone Ave,Santa Fe Springs,90670,29,38,0
2891,100,-118.06058898500,33.89504855680,"12801 Excelsior Dr, Santa Fe Springs, California, 90670",Santa Fe Springs,Los Angeles County,90670,,12801 Excelsior Dr,Santa Fe Springs,90670,48,43,31
2845,100,-118.05211320400,33.94410519580,"10205 Painter Ave, Santa Fe Springs, California, 90670",Santa Fe Springs,Los Angeles County,90670,3425,10205 Painter Ave,Santa Fe Springs,90670,57,49,0
2856,100,-118.06393244200,33.92857399020,"11320 Bloomfield Ave, Santa Fe Springs, California, 90670",Santa Fe Springs,Los Angeles County,90670,4605,11320 Bloomfield Ave,Santa Fe Springs,90670,17,34,0
2739,100,-117.27041247200,34.09523799270,"343 S Lena Rd, San Bernardino, California, 92408",San Bernardino,San Bernardino County,92408,1601,343 S Lena Rd,San Bernardino,92408,30,42,28
2540,100,-117.21538435500,34.07389988850,"27081 Almond Ave, Redlands, California, 92374",Redlands,San Bernardino County,92374,2080,27081 Almond Ave,Redlands,92374,24,34,0
2823,100,-117.91193576400,33.70501371270,"3201 S Susan St, Santa Ana, California, 92704",Santa Ana,Orange County,92704,6838,3201 S Susan St,Santa Ana,92704,43,67,42
2859,100,-118.05821519000,33.92632404770,"11529 Greenstone Ave, Santa Fe Springs, California, 90670",Santa Fe Springs,Los Angeles County,90670,,11529 Greenstone Ave,Santa Fe Springs,90670,23,37,0
2824,100,-117.90785746600,33.70206701280,"3300 S Fairview St, Santa Ana, California, 92704",Santa Ana,Orange County,92704,7004,3300 S Fairview St,Santa Ana,92704,69,70,40
2850,100,-118.05140568800,33.93442715700,"10805 Painter Ave, Santa Fe Springs, California, 90670",Santa Fe Springs,Los Angeles County,90670,4502,10805 Painter Ave,Santa Fe Springs,90670,50,46,0
2889,100,-118.06058898500,33.89504855680,"12801 Excelsior Dr, Santa Fe Springs, California, 90670",Santa Fe Springs,Los Angeles County,90670,,12801 Excelsior Dr,Santa Fe Springs,90670,48,43,31
2885,100,-118.05530113600,33.91704460130,"12601 Shoemaker Ave, Santa Fe Springs, California, 90670",Santa Fe Springs,Los Angeles County,90670,,12601 Shoemaker Ave,Santa Fe Springs,90670,40,44,0
2913,100,-118.03797353600,33.91111163050,"13225 Marquardt Ave, Santa Fe Springs, California, 90670",Santa Fe Springs,Los Angeles County,90670,4831,13225 Marquardt Ave,Santa Fe Springs,90670,45,51,0
2912,100,-118.05050396300,33.88791748500,"13225 Alondra Blvd, Santa Fe Springs, California, 90670",Santa Fe Springs,Los Angeles County,90670,5503,13225 Alondra Blvd,Santa Fe Springs,90670,36,40,0
2909,100,-118.05164323100,33.89606398250,"13146 Firestone Blvd, Santa Fe Springs, California, 90670",Santa Fe Springs,Los Angeles County,90670,5517,13146 Firestone Blvd,Santa Fe Springs,90670,41,40,0
2865,100,-118.05606929500,33.96844900860,"11954 Washington Blvd, Whittier, California, 90606",Whittier,Los Angeles County,90606,2608,11954 Washington Blvd,Santa Fe Springs,90670,60,47,0
2893,100,-118.05419200000,33.91452248390,"12816 Adler Dr, Santa Fe Springs, California, 90670",Santa Fe Springs,Los Angeles County,90670,,12816 Adler Dr,Santa Fe Springs,90670,41,47,0
2872,100,-118.06768703200,33.94997751520,"12235 Bell Ranch Dr, Santa Fe Springs, California, 90670",Santa Fe Springs,Los Angeles County,90670,,12235 Bell Ranch Dr,Santa Fe Springs,90670,15,31,0
2888,100,-118.05195017600,33.95324008720,"12801 Ann St, Santa Fe Springs, California, 90670",Santa Fe Springs,Los Angeles County,90670,3025,12801 Ann St,Santa Fe Springs,90670,39,41,0
2869,100,-118.05812252600,33.92213601800,"12034 Greenstone Ave, Santa Fe Springs, California, 90670",Santa Fe Springs,Los Angeles County,90670,,12034 Greenstone Ave,Santa Fe Springs,90670,26,40,0
2910,100,-118.05053237700,33.89144333260,"13220 Molette St, Santa Fe Springs, California, 90670",Santa Fe Springs,Los Angeles County,90670,5526,13220 Molette St,Santa Fe Springs,90670,35,38,0
2883,100,-118.05202122300,33.95954595700,"12540 Slauson Ave, Santa Fe Springs, California, 90670",Santa Fe Springs,Los Angeles County,90670,2608,12540 Slauson Ave,Santa Fe Springs,90670,46,52,0
2906,100,-118.05332346700,33.89140092020,"13012 Molette St, Santa Fe Springs, California, 90670",Santa Fe Springs,Los Angeles County,90670,5522,13012 Molette St,Santa Fe Springs,90670,37,37,0
2911,100,-118.04893302600,33.91169074170,"13220 Orden Dr, Santa Fe Springs, California, 90670",Santa Fe Springs,Los Angeles County,90670,6331,13220 Orden Dr,Santa Fe Springs,90670,31,50,0
2792,100,-118.28690104100,33.76601498280,"300 Westmont Dr, San Pedro, California, 90731",San Pedro,Los Angeles County,90731,1000,300 Westmont Dr,San Pedro,90731,15,50,29
2827,99,-117.91969011400,33.70310377040,"3330 S Harbor Blvd, Santa Ana, California, 92704",Santa Ana,Orange County,92704,6831,3330 S Harbor,Santa Ana,92704,38,63,42
2897,100,-118.04663563100,33.91421243730,"12828 Carmenita Rd, Santa Fe Springs, California, 90670",Santa Fe Springs,Los Angeles County,90670,4806,12828 Carmenita Rd,Santa Fe Springs,90670,42,52,0
2874,100,-118.07089000900,33.94454746690,"12301 Hawkins St, Santa Fe Springs, California, 90670",Santa Fe Springs,Los Angeles County,90670,3366,12301 Hawkins St,Santa Fe Springs,90670,39,37,0
2898,99,-118.05841672100,33.93514964990,"12850 Florence Ave, Santa Fe Springs, California, 90670",Santa Fe Springs,Los Angeles County,90670,4540,12850 E Florence Ave,Santa Fe Springs,90670,33,37,0
2895,98,-118.05083521600,33.91361002990,"12825 Leffingwell Ave, Santa Fe Springs, California, 90670",Santa Fe Springs,Los Angeles County,90670,6339,12825 Leffingwell Rd,Santa Fe Springs,90670,42,52,0
2844,100,-118.07274752200,33.94569398550,"10107 Norwalk Blvd, Santa Fe Springs, California, 90670",Santa Fe Springs,Los Angeles County,90670,,10107 Norwalk Blvd,Santa Fe Springs,90670,42,40,0
2916,100,-118.04865902200,33.90691754120,"13341 Cambridge St, Santa Fe Springs, California, 90670",Santa Fe Springs,Los Angeles County,90670,,13341 Cambridge St,Santa Fe Springs,90670,34,55,0
2896,99,-118.05851153600,33.91724512890,"12827 Imperial Hwy, Santa Fe Springs, California, 90670",Santa Fe Springs,Los Angeles County,90670,4761,12827 E Imperial Hwy,Santa Fe Springs,90670,39,43,0
2901,100,-118.05816317800,33.93849414030,"12909 Sandoval St, Santa Fe Springs, California, 90670",Santa Fe Springs,Los Angeles County,90670,4062,12909 Sandoval St,Santa Fe Springs,90670,28,34,0
2821,100,-117.91129798500,33.70872253720,"3100 W Segerstrom Ave, Santa Ana, California, 92704",Santa Ana,Orange County,92704,5812,3100 W Segerstrom Ave,Santa Ana,92704,47,62,42
2894,100,-118.04686003300,33.91414647230,"12821 Carmenita Rd, Santa Fe Springs, California, 90670",Santa Fe Springs,Los Angeles County,90670,4805,12821 Carmenita Rd,Santa Fe Springs,90670,42,54,0
2777,100,-117.26373452600,34.09222880570,"980 E Mill St, San Bernardino, California, 92408",San Bernardino,San Bernardino County,92408,1603,980 E Mill St,San Bernardino,92408,13,36,27
2640,100,-117.34417254900,33.99437901280,"1850 Atlanta Ave, Riverside, California, 92507",Riverside,Riverside County,92507,2476,1850 Atlanta Ave,Riverside,92507,34,58,31
2899,100,-118.05188622200,33.95312776970,"12866 Ann St, Santa Fe Springs, California, 90670",Santa Fe Springs,Los Angeles County,90670,3061,12866 Ann St,Santa Fe Springs,90670,46,41,0
2908,100,-118.05374792700,33.93169566240,"13132 Lakeland Rd, Santa Fe Springs, California, 90670",Santa Fe Springs,Los Angeles County,90670,4521,13132 Lakeland Rd,Santa Fe Springs,90670,54,46,0
2707,100,-117.25798303100,34.08583249160,"1295 E Central Ave, San Bernardino, California, 92408",San Bernardino,San Bernardino County,92408,2602,1295 E Central Ave,San Bernardino,92408,13,40,22
2886,100,-118.06301135200,33.94292523850,"12623 Cisneros Ln, Santa Fe Springs, California, 90670",Santa Fe Springs,Los Angeles County,90670,3373,12623 Cisneros Ln,Santa Fe Springs,90670,21,34,0
2914,100,-118.04880931000,33.91174501460,"13227 Orden Dr, Santa Fe Springs, California, 90670",Santa Fe Springs,Los Angeles County,90670,6332,13227 Orden Dr,Santa Fe Springs,90670,40,52,0
2915,100,-118.04927375100,33.89152480470,"13325 Molette St, Santa Fe Springs, California, 90670",Santa Fe Springs,Los Angeles County,90670,,13325 Molette St,Santa Fe Springs,90670,37,39,0
2890,100,-118.06058898500,33.89504855680,"12801 Excelsior Dr, Santa Fe Springs, California, 90670",Santa Fe Springs,Los Angeles County,90670,,12801 Excelsior Dr,Santa Fe Springs,90670,48,43,31
2923,100,-118.04300760800,33.90241507620,"13530 Rosecrans Ave, Santa Fe Springs, California, 90670",Santa Fe Springs,Los Angeles County,90670,,13530 Rosecrans Ave,Santa Fe Springs,90670,31,57,0
2976,100,-118.04238263200,34.04986236000,"1886 Santa Anita Ave, South El Monte, California, 91733",South El Monte,Los Angeles County,91733,3414,1886 Santa Anita Ave,South El Monte,91733,72,50,0
2968,98,-118.48446166100,34.01977714340,"1100 Colorado Ave, Santa Monica, California, 90401",Santa Monica,Los Angeles County,90401,3010,1100 Colorado Blvd,Santa Monica,90401,86,97,73
2982,100,-118.22597064000,33.94481137110,"2610 Wisconsin Ave, South Gate, California, 90280",South Gate,Los Angeles County,90280,5598,2610 Wisconsin Ave,South Gate,90280,37,40,0
2980,100,-118.22881182500,33.95728500180,"2401 Firestone Blvd, South Gate, California, 90280",South Gate,Los Angeles County,90280,2630,2401 Firestone Blvd,South Gate,90280,71,59,0
2983,98,-118.22568263800,33.94005350950,"2641 Seminole Ave, South Gate, California, 90280",South Gate,Los Angeles County,90280,5500,2641 Seminole Dr,South Gate,90280,51,54,0
2978,100,-118.22733303200,33.94322921130,"10240 Alameda St, South Gate, California, 90280",South Gate,Los Angeles County,90280,5551,10240 Alameda St,South Gate,90280,35,43,0
2934,100,-118.03239393900,33.89798121710,"14027 Borate St, Santa Fe Springs, California, 90670",Santa Fe Springs,Los Angeles County,90670,5336,14027 Borate St,Santa Fe Springs,90670,23,51,0
2937,100,-118.03195755600,33.89761126650,"14088 Borate St, Santa Fe Springs, California, 90670",Santa Fe Springs,Los Angeles County,90670,5335,14088 Borate St,Santa Fe Springs,90670,17,51,0
2903,100,-118.05631492700,33.91727732750,"12935 Imperial Hwy, Santa Fe Springs, California, 90670",Santa Fe Springs,Los Angeles County,90670,4715,12935 Imperial Hwy,Santa Fe Springs,90670,36,42,0
2967,100,-118.07270251100,33.94844601580,"9830 Norwalk Blvd, Santa Fe Springs, California, 90670",Santa Fe Springs,Los Angeles County,90670,2983,9830 Norwalk Blvd,Santa Fe Springs,90670,31,36,0
2920,100,-118.04586952500,33.90959245800,"13438 Foster Rd, Santa Fe Springs, California, 90670",Santa Fe Springs,Los Angeles County,90670,4839,13438 Foster Rd,Santa Fe Springs,90670,31,57,0
2673,100,-117.29844138800,33.93548059460,"6400 Sycamore Canyon Blvd, Riverside, California, 92507",Riverside,Riverside County,92507,0708,6400 Sycamore Canyon Blvd,Riverside,92507,14,33,25
2957,100,-118.06110363400,33.95539993600,"9200 Sorensen Ave, Santa Fe Springs, California, 90670",Santa Fe Springs,Los Angeles County,90670,2645,9200 Sorensen Ave,Santa Fe Springs,90670,28,33,0
2951,100,-118.06010576800,33.96776261460,"8110 Sorensen Ave, Santa Fe Springs, California, 90670",Santa Fe Springs,Los Angeles County,90670,,8110 Sorensen Ave,Santa Fe Springs,90670,62,47,0
2938,100,-118.03110899300,33.88805746280,"14141 Alondra Blvd, Santa Fe Springs, California, 90670",Santa Fe Springs,Los Angeles County,90670,5804,14141 Alondra Blvd,Santa Fe Springs,90670,40,56,0
